id|type|name|legend|is_other_wargear|faction_id|description|
000007729||Sickly Resilience||false|CSM|Each time a model in this unit would lose a wound, roll one D6: on a 5+, that wound is not lost.|
000007729||Sickly Resilience||false|DG|Each time a model in this unit would lose a wound, roll one D6: on a 5+, that wound is not lost.|
000007730||Horrific Visage (Aura)||false|DG|While an enemy unit is within 6"" of this unit, subtract 1 from the Leadership characteristic of models in that unit.|
000007730||Horrific Visage (Aura)||false|CSM|While an enemy unit is within 6"" of this unit, subtract 1 from the Leadership characteristic of models in that unit.|
000007731||Spreading Vermin||false|CSM|If your army is Battle-forged, then for each GELLERPOX INFECTED unit included in a Detachment, one MUTOID VERMIN unit can be included in that Detachment without taking up a Battlefield Role slot. You cannot include more MUTOID VERMIN units in your army than there are GELLERPOX INFECTED units in it.|
000007731||Spreading Vermin||false|DG|If your army is Battle-forged, then for each GELLERPOX INFECTED unit included in a Detachment, one MUTOID VERMIN unit can be included in that Detachment without taking up a Battlefield Role slot. You cannot include more MUTOID VERMIN units in your army than there are GELLERPOX INFECTED units in it.|
000007732||Mindless Fodder||false|CSM|Each time a Morale test is taken for this unit, it is automatically passed.|
000007732||Mindless Fodder||false|DG|Each time a Morale test is taken for this unit, it is automatically passed.|
000007733||Unending Horde||false|CSM|Each time a model in this unit would lose a wound, roll one D6: on a 6, that wound is not lost. In addition, in your Command phase, you can return up to D3 destroyed models to this unit. Models returned to this unit can only be set up within Engagement Range of an enemy unit if this unit is already within Engagement Range of it.|
000007733||Unending Horde||false|DG|Each time a model in this unit would lose a wound, roll one D6: on a 6, that wound is not lost. In addition, in your Command phase, you can return up to D3 destroyed models to this unit. Models returned to this unit can only be set up within Engagement Range of an enemy unit if this unit is already within Engagement Range of it.|
000007734||Endurant shield||true|AoI|The bearer has a 5+ invulnerable save. In addition, add 1 to armour saving throws made for the bearer.|
000007735||Smoke grenades||true|AoI|The bearer gains the SMOKESCREEN keyword.|
000007736||Void Armour||false|AoI|Each time an attack is allocated to a model in this unit, the Armour Penetration characteristic of that attack is worsened by 1.|
000007737||Pech’ra||true|TAU|Each time a model in the bearer’s unit makes a ranged attack, the target does not receive the benefits of cover against that attack.|
000007738||Bounty Hunters||false|TAU|At the start of the first battle round, select one enemy unit to be this unit’s bounty. Each time a model in this unit makes an attack against its bounty, you can re-roll the hit roll.|
000007739||Wall of Muscle||false|CSM|Each time an attack is allocated to this unit’s TRAITOR OGRYN model, subtract 1 from the Damage characteristic of that attack (to a minimum of 1).|
000007740||Big Target||false|CSM|Each time an attack targets this unit, if this unit contains a TRAITOR OGRYN model, use that model’s Toughness characteristic when making wound rolls for that attack.Each time an attack is allocated to a model in this unit, if this unit contains a TRAITOR OGRYN model, that attack must be allocated to that model.Each time a mortal wound is inflicted on this unit, if this unit contains a TRAITOR OGRYN model, that model must suffer that mortal wound.|
000007741||Vox-caster||true|CSM|While the bearer’s unit is within 24"" of a friendly TRAITOR ENFORCER unit, the bearer’s unit is treated as being in range of that TRAITOR ENFORCER unit’s Forward, For the Dark Gods! ability.|
000007742||Honour Guard||false|SM|When a friendly <CHAPTER> CHARACTER model within 3"" of this unit would lose any wounds as a result of an attack made against that model, this unit can attempt to intercept that attack. Roll one D6; on a 2+ that model does not lose those wounds and this unit suffers 1 mortal wound for each of those wounds. Only one attempt can be made to intercept each attack.|
000007746|Datasheet Rules|Eye of the Ancestors|Kin war leaders learn the ability to cast the Eye of the Ancestors, judging swiftly which foes take priority for destruction.|false|LoV|If every unit from your army has the VOTANN keyword and is from the same League (excluding models with the UNALIGNED keyword), then enemy units will gain Judgement tokens (to a maximum of 3) throughout the battle as follows:Each time an enemy unit destroys a VOTANN unit from your army, that enemy unit gains 1 Judgement token.Each time an enemy unit successfully completes an action or a psychic action, it gains 1 Judgement token.At the end of each of your opponent’s turns, you can select one enemy unit within range of an objective marker that your opponent controls. That unit gains 1 Judgement token.If a unit with any Judgement tokens is removed from the battlefield (e.g. because it embarked on a TRANSPORT, is entering Strategic Reserves, etc.) make a note of how many Judgement tokens it had when it was removed. If that unit is set up on the battlefield again, place the corresponding number of Judgement tokens next to it again.If a unit with one or more Judgement tokens splits up into two or more smaller units, each of those units gains a number of Judgement tokens equal to that of the original unit. If two or more units combine to form a single large unit, and any of those units had one or more Judgement tokens, make a note of how many are on the unit with the most just before they combined - the new larger unit has a number of Judgement tokens equal to this.Each time a VOTANN model (excluding COG models) from your army makes an attack against a unit that has one or more Judgement tokens, apply the applicable bonus from the table below to that attack.JUDGEMENT OF THE ANCESTORSJUDGEMENT TOKENSABILITYPriority Target Identified: On an unmodified hit roll of 6, that attack automatically wounds the target.Eminent Threat: On an unmodified hit roll of 5+, if that attack successfully hits the target, it also automatically wounds the target.Now We’ve Got a Grudge to Settle: On an unmodified hit roll of 4+, if that attack successfully hits the target, it also automatically wounds the target.Note, if an attack automatically wounds the target as the result of this ability, then for the purposes of any other rules that are triggered on a particular wound roll, that attack is never considered to have been made with an unmodified wound roll of 6.|
000007748|Datasheet Rules|Steady Advance|The Kin stride into battle with an unwavering sense of purpose, their advance steady and deliberate.|false|LoV|This unit can ignore any or all modifiers to its Move characteristic and any or all modifiers to its Advance or charge rolls.Each time this unit Advances, do not make an Advance roll. Instead, until the end of the phase, add 3"" to the Move characteristic of each model in this unit (add 6"" instead if this unit is ACCELERATED).|
000007749|Datasheet Rules|Void Armour|Void armour comprises hardened, jointed segments hooked into the void suit beneath. It is fashioned from magnaferrite weave, and often reinforced with adamantine and enhanced with micro-field generators.|false|LoV|Each time an attack is made against this unit, your opponent cannot re-roll the wound roll and cannot re-roll the damage roll.Each time an attack is allocated to a model in this unit, the Armour Penetration characteristic of that attack is reduced by 1 (to a minimum of 0).|
000007752||Kindred Hero (Aura)||false|LoV|While a friendly GREATER THURIAN LEAGUE CORE unit is within 6"" of this model, each time a model in that unit makes an attack, re-roll a hit roll of 1.|
000007753||High Kâhl||false|LoV|In your Command phase, select one friendly GREATER THURIAN LEAGUE CORE or GREATER THURIAN LEAGUE CHARACTER unit within 6"" of this model. Until the start of your next Command phase, each time a model in that unit makes an attack, you can re-roll the hit roll.|
000007754||The Destined||false|LoV|Each time an attack is allocated to this model, the Damage characteristic of that attack is changed to 1.|
000007755||Bastium Void Armour||false|LoV|This model has a 4+ invulnerable save.|
000007756||Grim Efficiency||false|LoV|In each of your Command phases, if every unit from your army is from the same League (excluding models with the UNALIGNED keyword), you can select one enemy unit that is visible to this model. If you do so, that enemy unit gains one Judgement token.|
000007757||Ancestral Fortune||false|LoV|Once per battle round, when you make a hit roll, wound roll, damage roll or saving throw for this model, or a friendly GREATER THURIAN LEAGUE unit within 6"" of them, you can change the result of that roll to a 6. For any rules purpose, this counts as an unmodified 6.|
000007758||Rampart crest||true|LoV|Rampart Shield (Aura): While a friendly GREATER THURIAN LEAGUE INFANTRY or GREATER THURIAN LEAGUE BIKER unit is within 6"" of this model, models in that unit have a 5+ invulnerable save against ranged attacks. The range of this ability cannot be increased by any means (e.g. Ancestral Bearing)|
000007762||Kindred Hero (Aura)||false|LoV|While a friendly <LEAGUE> CORE unit is within 6"" of this model, each time a model in that unit makes an attack, re-roll a hit roll of 1.|
000007763||Rampart crest||true|LoV|The bearer’s unit gains the SHIELD CREST keyword. In addition, the bearer has the following ability:‘Rampart Shield (Aura): While a friendly <LEAGUE> INFANTRY or <LEAGUE> BIKER unit is within 6"" of this model, models in that unit have a 5+ invulnerable save against ranged attacks. The range of this ability cannot be increased by any means (e.g. Ancestral Bearing).’|
000007764||Teleport crest||true|LoV|The bearer’s unit gains the TELEPORTATION keyword. During deployment, you can set up this unit in a teleportation dock instead of setting it up on the battlefield. If you do so, then in the Reinforcements step of one of your Movement phases, you can set up this unit anywhere on the battlefield that is more than 9"" away from any enemy models.|
000007765||Weavefield crest||true|LoV|The bearer’s unit gains the SHIELD CREST keyword. In addition, the bearer increases its Wounds characteristic to 6 and has a 4+ invulnerable save.|
000007766||Mass Driver Accelerators||false|LoV|Each time this model ends a charge move, select one enemy unit within Engagement Range of this model and roll one D6: if the result is an unmodified 6, or if it equals or beats the highest Toughness characteristic in that enemy unit, that enemy unit suffers D3 mortal wounds.|
000007767||Exemplar of the Einhyr (Aura)||false|LoV|While a friendly <LEAGUE> HEARTHGUARD unit is within 6"" of this model, each time a model in that unit makes an attack, re-roll a wound roll of 1.|
000007768||Exo-armour||false|LoV|Each time an attack is allocated to this model, subtract 1 from the Damage characteristic of that attack (to a minimum of 1).|
000007769||RAM Shield||false|LoV|Each time a melee attack is made against this model, subtract 1 from that attack’s wound roll.|
000007770||Ancestral Ward Crest||false|LoV|Each model in this unit has a 4+ invulnerable save.|
000007771||Grimnyrs’ Regard (Aura)||false|LoV|While a friendly <LEAGUE> CORE unit is within 6"" of this unit, add 1 to Combat Attrition tests taken for that unit.|
000007772||CORV Support||false|LoV|Each time this unit suffers Perils of the Warp, if this unit contains 1 or more CORV models, 1 of those models is destroyed and the effect(s) of that Perils of the Warp is ignored.The destruction of a CORV model is ignored for the purposes of Morale tests. If this unit’s GRIMNYR model is ever destroyed, all of this unit’s remaining CORV models are also destroyed.|
000007773||Multispectral Visor||false|LoV|In your Command phase, if this unit contains a BRÔKHYR IRON-MASTER model, you can select one friendly <LEAGUE> CORE or <LEAGUE> VEHICLE unit within 9"" of this unit. If you do so, until the start of your next Command phase, each time a model in that friendly unit makes an attack with a ranged weapon, add 1 to that attack’s hit roll.|
000007774||Brôkhyr’s Guild||false|LoV|At the end of your Movement phase, this unit can repair one friendly <LEAGUE> VEHICLE or <LEAGUE> EXO-FRAME model within 3"" of it. That model regains up to D3 lost wounds. Each model can only be repaired once per turn.|
000007775||Ironkin Assistant||false|LoV|While this unit contains an IRONKIN ASSISTANT model, this unit can perform actions even if it has Advanced, and it can shoot without its action failing.|
000007776||E-COG Support||false|LoV|Each time this unit uses its Brôkhyr’s Guild ability, if this unit contains 1 or more E-COG models, the model being repaired regains 1 additional lost wound. The destruction of an E-COG is ignored for the purposes of Morale tests. If this unit’s BRÔKHYR IRON-MASTER model is ever destroyed, all of this unit’s remaining E-COG models are also destroyed.|
000007777||Weavefield Crest||false|LoV|This unit’s Theyn has a 4+ invulnerable save.|
000007778||Medipack||true|LoV|The bearer’s unit gains the MEDIC keyword. In addition, once per turn, the first time a saving throw is failed for the bearer’s unit, the Damage characteristic of that attack is changed to 0.|
000007779||Multiwave comms array||true|LoV|The bearer’s unit gains the COMMS keyword. Whilst the bearer’s unit is within 24"" of a friendly <LEAGUE> KÂHL model, the bearer’s unit is considered to be within range of that model’s Kindred Hero aura ability.|
000007780||Pan spectral scanner||true|LoV|The bearer’s unit gains the SCANNER keyword. In addition, each time a model in the bearer’s unit makes an attack with a ranged weapon, the target does not receive the benefits of Light Cover against that attack.|
000007781||Exo-armour||false|LoV|Each time an attack is allocated to a model in this unit, subtract 1 from the Damage characteristic of that attack (to a minimum of 1).|
000007782||Augmented||false|LoV|Each time a model in this unit loses a wound, roll one D6, adding 1 to the result if the Damage characteristic of that attack was 1: on a 5+, that wound is not lost.|
000007783||Cyberstimms||false|LoV|You-can re-roll charge rolls made for this unit. Each time a model in this unit is destroyed by a melee attack, if that model has not fought this phase, do not remove it from play. The destroyed model can fight after the attacking model’s unit has finished making attacks, and is then removed from play.|
000007784||Ranger Outriders||false|LoV|At the start of the first battle round, before the first turn begins, this unit can make a Normal Move of up to 12"" as if it were your Movement phase. This unit must end that move more than 9"" away from any enemy models. If both players have units that can do this, the player who is taking the first turn moves their units first.|
000007785||Rollbar searchlight||true|LoV|The bearer’s unit gains the SEARCHLIGHT keyword. In addition, each time a model in the bearer’s unit makes an attack with a ranged weapon, the target does not receive the benefits of Dense Cover against that attack.|
000007786||Mounted Assault||false|LoV|If this unit contains two models, then before the battle, at the start of the Declare Reserves and Transports step of the mission sequence, you can select one HEARTHKYN WARRIORS or BESERKS unit that contains 10 models. If you do so, that unit is split into two units, each containing 5 models (when splitting a unit using this ability, make a note of which models form each of the two new units), which must start the battle embarked within one of these two SAGITAUR models. If you are playing a Crusade mission, the Split Unit rules do not apply to INFANTRY units that split using this ability: if that unit has any Battle Honours or Battle Scars, both its split units count as having those Battle Honours and Scars, and you only need to take an Out of Action test for that unit if both its split units are destroyed during the battle.|
000007787||Sagitaur Squadron||false|LoV|If this unit contains two models, the first time it is set up on the battlefield, each model must be set up within 6"" of the other. From that point onwards, each model operates independently and is treated as a separate unit.|
000007788||Explodes||false|LoV|When this transportis destroyed, roll one D6 before any embarked models disembark and before removing it from play. On a 6 it explodes, and each unit within 6"" suffers 1 mortal wound.|
000007792||Omni-visors||false|LoV|Each time a model in this unit makes an attack with a ranged weapon, the target does not receive the benefits of Dense Cover against that attack.|
000007793||Explodes||false|LoV|When this transport is destroyed, roll one D6 before any embarked models disembark and before removing it from play. On a 6 it explodes, and each unit within 6"" suffers D6 mortal wounds.|
000007839||Weavefield crest||true|LoV|The bearer’s unit gains the SHIELD CREST keyword. In addition, the bearer increases its Wounds characteristic to 3 and has a 4+ invulnerable save.|
000007881|Abilities|Regimental Tactics|Imperial Guardsmen do not fight alone, but alongside their brother and sister soldiers in supporting platoons, companies, squadrons and regiments. When an order is issued, it is carried down the chain of command, spreading to every soldier.|false|RaH|If every model from your army (excluding AGENT OF THE IMPERIUM and UNALIGNED models) has the ASTRA MILITARUM keyword:Each time an OFFICER from your army issues a Regimental or Prefectus Order to a unit with this ability, you can select one or more other friendly PLATOON units within 6"" of that unit; those PLATOON units are also affected by that Order.Each time an OFFICER from your army issues a Mechanised Order to a unit with this ability, you can select one or more other friendly SQUADRON units within 6"" of that unit; those SQUADRON units are also affected by that Order.|
000007881|Abilities|Regimental Tactics|Imperial Guardsmen do not fight alone, but alongside their brother and sister soldiers in supporting platoons, companies, squadrons and regiments. When an order is issued, it is carried down the chain of command, spreading to every soldier.|false|AM|If every model from your army (excluding AGENT OF THE IMPERIUM and UNALIGNED models) has the ASTRA MILITARUM keyword:Each time an OFFICER from your army issues a Regimental or Prefectus Order to a unit with this ability, you can select one or more other friendly PLATOON units within 6"" of that unit; those PLATOON units are also affected by that Order.Each time an OFFICER from your army issues a Mechanised Order to a unit with this ability, you can select one or more other friendly SQUADRON units within 6"" of that unit; those SQUADRON units are also affected by that Order.|
000007882|Abilities|Voice of Command|Raised and trained to instil unwavering obedience, officers of the Imperial Guard command authority and respect and issue orders with imperious bellows that cut through the clamour of war.|false|AM|In your Command phase, ASTRA MILITARUM OFFICERS from your army can issue Orders. There are three types of Orders - Regimental Orders, Prefectus Orders and Mechanised Orders. The Commanding Authority section of each OFFICER’s datasheet will specify which types of Orders that OFFICER knows, and how many Orders it can issue per turn.Each time an OFFICER issues an Order, you must select one of the Orders it knows. This can be an Order that was already issued by another friendly OFFICER this turn, but the same OFFICER cannot attempt to issue the same Order more than once in the same battle round.You must then select a target unit for that Order to be issued to. If issuing a Regimental or Prefectus Order, select one friendly PLATOON unit within 6"" of that OFFICER’s unit. If issuing a Mechanised Order, select one friendly SQUADRON unit within 12"" of that OFFICER’s unit.The unit you selected is then affected by that Order. A unit can only be affected by one Order at a time. If a unit is being affected by an Order when it is selected to be affected by another Order, the new Order immediately replaces the old one.OFFICERS can issue Orders in your Command phase.The types of Order an OFFICER knows and the number they can issue are described on their datasheet.Regimental and Prefectus Orders: select one friendly PLATOON unit within 6"".Mechanised Orders: select one friendly SQUADRON unit within 12"".A unit can only be affected by one Order at a time.|
000007906||Artificer Refractor Helm||false|AM|This model has a 4+ invulnerable save. Each time an attack is allocated to this model, halve the Damage characteristic of that attack (rounding up).|
000007907||The Collegiate Astrolex||false|AM|After your opponent has revealed their secondary objectives or Agendas for a battle, if your army contains this model, you can choose to change one of your secondary objectives or Agendas (following the normal rules for selecting secondary objectives or Agendas). If you do not choose to do so, or if your battle does not use selectable secondary objectives or Agendas, then at the start of the first Command phase of the battle, you gain 1 additional Command point.|
000007908||Heroic Senior Officer (Aura)||false|AM|While a friendly ASTRA MILITARUM CORE unit is within 6"" of this model, each time a model in that unit makes an attack, re-roll a hit roll of 1 and re-roll a wound roll of 1.|
000007909||Lord Commander Solar||false|AM|In your Command phase, you can select one friendly ASTRA MILITARUM CORE, ASTRA MILITARUM CHARACTER or ASTRA MILITARUM BATTLE TANK unit within 6"" of this model. Until the start of your next Command phase, each time a model in that unit makes an attack, you can re-roll the hit roll (if that unit is a Core unit, you can also re-roll the wound roll).|
000007921||Lord Castellan’s Fury||false|AM|Each time this model issues an Order to a unit, until the start of your next Command phase, each time a model in that unit makes a ranged attack, add 1 to the Strength characteristic of that attack. Note that this ability only affects the original target of that Order, and not any additional units that are affected by that Order using the Regimental Tactics ability.|
000007922||Tactical Genius||false|AM|While this model is on the battlefield, you can use the Command Re-roll Stratagem up to twice per phase, instead of only once.|
000007923||Senior Officer (Aura)||false|AM|While a friendly ASTRA MILITARUM CORE unit is within 6"" of this model, each time a model in that unit makes an attack, re-roll a hit roll of 1.|
000007924||Explodes||false|AM|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 6"" suffers D3 mortal wounds.|
000007925||Armoured tracks||true|AM|The bearer gains the ARMOURED keyword, and each time a ranged attack with a Damage characteristic of 1 is allocated to the bearer, add 1 to the armour saving throw made against that attack.|
000007925||Armoured tracks||true|RaH|The bearer gains the ARMOURED keyword, and each time a ranged attack with a Damage characteristic of 1 is allocated to the bearer, add 1 to the armour saving throw made against that attack.|
000007926||Refractor Field||false|AM|The COMMANDER model has a 5+ invulnerable save.|
000007927||Master vox||true|AM|The bearer gains the VOX-CASTER keyword. Each time an OFFICER in the bearer’s unit issues an Order, you can increase the range at which that order can be issued to 24"", but only if you select a friendly VOX-CASTER unit to issue that order to (all other rules for issuing Orders still apply).|
000007928||Refractor Field||false|AM|The CADIAN COMMANDER model has a 5+ invulnerable save.|
000007929||Extensive Bionics||false|AM|This model has a 4+ invulnerable save.|
000007930||Artillery Commander||false|AM|In your Command phase, select one enemy unit within 30"" of and visible to this model. Until the start of your next Command phase, each time a friendly ASTRA MILITARUM ARTILLERY model makes a ranged attack against that enemy unit, re-roll a hit roll of 1.|
000007931||Aeronautica Commander||false|AM|In your Command phase, select one enemy unit within 30"" of and visible to this model. Until the start of your next Command phase, each time a friendly AERONAUTICA IMPERIALIS model makes a ranged attack against that enemy unit, re-roll a hit roll of 1.|
000007932||Divination||false|AM|This model can attempt to perform the following psychic action:Divination (Psychic Action - Warp Charge 7): In your Psychic phase, one ASTROPATH model from your army can attempt to perform this psychic action. If completed, you gain 1 Command point.|
000007933||Wall of Muscle||false|AM|Each time an attack is allocated to this model, subtract 1 from the Damage characteristic of that attack (to a minimum of 1).|
000007934||Point-blank Barrage||false|AM|This model can make attacks with its ripper gun even while its unit is within Engagement Range of enemy units, but it can only make such attacks against enemy units that its unit is within Engagement Range of. In such circumstances, this model can target an enemy unit even if other friendly units are within Engagement Range of that enemy unit.|
000007935||Big Target||false|AM|Each time an attack targets this model’s unit, use this model’s Toughness characteristic when making wound rolls for that attack. Each time an attack is allocated to a model in this model’s unit, it must be allocated to this model. Each time a model in this model’s unit suffers a mortal wound, this model must suffer that mortal wound.|
000007936||Make Way||false|AM|Each time this model makes a pile-in or consolidation move, it can move up to an additional 3"".|
000007937||Thunderous Headbutt||false|AM|Each time this model makes a melee attack, an unmodified wound roll of 6 inflicts 1 mortal wound on the target in addition to any normal damage.|
000007938||Shock Troops||false|AM|Each time a model in this unit makes a ranged attack with a lasgun or laspistol, an unmodified hit roll of 6 scores 1 additional hit.|
000007939||Death Korps||false|AM|Each time an attack is made against this unit, an unmodified wound roll of 1-2 for that attack fails, irrespective of any abilities that the weapon or the model making the attack may have.|
000007940||Death Korps medi-pack||true|AM|The bearer gains the MEDIC keyword. Once per turn, the first time a saving throw is failed for a model in the bearer’s unit, change the Damage characteristic of that attack to 0.|
000007941||Jungle Fighters||false|AM|Each time a model in this unit makes a melee attack, an unmodified hit roll of 6 scores 1 additional hit.|
000007942||Hidden Ambush||false|AM|During deployment, you can set up this model in ambush instead of setting it up on the battlefield. If you do so, then in the Reinforcements step of one of your Movement phases, you can set up this unit anywhere on the battlefield that is more than 9"" away from any enemy models. Until the end of that turn, you can re-roll charge rolls made for this model.|
000007943||Melta mine||true|AM|The bearer gains the MELTA MINE keyword.|
000007944||Warrior Elites||false|AM|When you add this unit to your army, you can select one Regimental doctrine (except Born Soldiers) that no other unit from your army has. This unit has that doctrine in addition to any others it has.|
000007945||Warrior Zealot||false|AM|Each time this model makes a melee attack, if it made a charge move, was charged or performed a Heroic Intervention this turn, you can re-roll the hit roll.|
000007946||Righteous Rhetoric||false|AM|In your Command phase, select one friendly ASTRA MILITARUM CORE or ASTRA MILITARUM INFANTRY CHARACTER unit within 6"" of this model and roll one D6: on a 3+, select one of the following:Until the start of your next Command phase, add 1 to charge rolls made for that unit, and each time a model in that unit makes a melee attack, you can re-roll the hit roll.Until the start of your next Command phase, models in that unit have a 6+ invulnerable save, and cannot be affected by Malediction psychic powers (if they are currently being affected by any Malediction powers, the effects of those powers immediately cease to apply to models in that unit).|
000007947||Catachan Sergeant||false|AM|This model can never be your WARLORD.|
000007948||Stonetooth||false|AM|Each time this model would lose a wound, roll one D6: on a 5+, that wound is not lost.|
000007949||Enhanced Bionics||false|AM|This model has a 5+ invulnerable save.|
000007950||Battlefield Repairs||false|AM|At the end of your Movement phase, this model can repair one friendly ASTRA MILITARUM VEHICLE model within 3"" of it. That model regains up to D3 lost wounds. Each model can only be repaired once per turn.|
000007951||Omnissiah’s Blessing||false|AM|In your Command phase, select one friendly ASTRA MILITARUM VEHICLE model within 3"" of this model. Until the start of your next Command phase, that VEHICLE model has a 5+ invulnerable save.|
000007952||Political Overwatch||false|AM|For each COMMANDANT and COMMAND SQUAD unit included in a Detachment, one COMMISSAR model can be included in that Detachment without taking up a Battlefield Role slot.|
000007953||Wall of Muscle||false|AM|Each time an attack is allocated to a model in this unit, subtract 1 from the Damage characteristic of that attack (to a minimum of 1).|
000007954||Point-blank Barrage||false|AM|Models in this unit can make attacks with their ripper guns even while their unit is within Engagement Range of enemy units, but each model can only make such attacks against enemy units that their unit is within Engagement Range of. In such circumstances, models in this unit can target an enemy unit even if other friendly units are within Engagement Range of that enemy unit.|
000007955||Horse Masters||false|AM|This unit can ignore any or all modifiers to its Move characteristic, Advance rolls and charge rolls.|
000007956||Scything Momentum||false|AM|In the Fight phase, if this unit made a charge move this turn, then until the end of the phase, add 2 to the Strength characteristic of models in this unit.|
000007957||Daring Recon||false|AM|During deployment, when you set up this unit, it can be set up anywhere on the battlefield that is more than 9"" away from the enemy deployment zone and any enemy models.|
000007957||Daring Recon||false|RaH|During deployment, when you set up this unit, it can be set up anywhere on the battlefield that is more than 9"" away from the enemy deployment zone and any enemy models.|
000007958||Armoured Cockpit||false|RaH|Each time a ranged attack with a Damage characteristic of 1 is allocated to a model in this unit, add 1 to the armour saving throw made against that attack.|
000007958||Armoured Cockpit||false|AM|Each time a ranged attack with a Damage characteristic of 1 is allocated to a model in this unit, add 1 to the armour saving throw made against that attack.|
000007961||Explodes||false|AM|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 6"" suffers D6 mortal wounds.|
000007962||Deathstrike Missile||false|AM|During the Muster Armies step, after you have seen your opponent’s army roster, select one of the following warheads for this model to be equipped with and make a note of this selection on your army roster: godspear warhead; plasma barrage warhead; vortex warhead.|
000007963||Align Target||false|AM|This model can perform the following action:Align Target (Action): In your Command phase, any number of DEATHSTRIKE models from your army that have not launched their missile (see Launch Missile ability) can start to perform this action. The action is completed at the end of your turn. If completed, you must do one of the following: (1) place a Deathstrike Target marker anywhere on the battlefield for the model that completed this action; (2) if a Deathstrike Target marker is already on the battlefield for the model that completed this action, move that marker to anywhere on the battlefield.|
000007964||Launch Missile||false|AM|In your Shooting phase, when this model is selected to shoot, if it is not within Engagement Range of any enemy units, its Deathstrike Target marker is on the battlefield (see Align Target ability), and it has not launched its missile, you can choose for its missile to be launched. If you do so, resolve the relevant effect below for the warhead this model is equipped with (see Deathstrike Missile ability):Godspear Warhead: Roll one D6 for each unit within 3"" of the centre of this model’s Deathstrike Target marker: on a 2-3, that unit suffers 8 mortal wounds; on a 4-5, that unit suffers 12 mortal wounds; on a 6, that unit suffers 16 mortal wounds. Then remove this model’s Deathstrike Target marker from the battlefield.Plasma Barrage Warhead: Roll one D6 for each unit within D3+6"" of the centre of this model’s Deathstrike Target marker, subtracting 1 from the result if that unit is an INFANTRY CHARACTER unit: on a 2-3, that unit suffers D3+1 mortal wounds; on a 4-5, that unit suffers 2D3 mortal wounds; on a 6, that unit suffers D3+3 mortal wounds. Then remove this model’s Deathstrike Target marker from the battlefield.Vortex Warhead: At the end of each of your Shooting phases, if this model’s Deathstrike Target marker is on the battlefield, roll one D6 for each unit within D3+3"" of the centre of that marker: on a 2-3, that unit suffers D3 mortal wounds; on a 4-5, that unit suffers D3+1 mortal wounds; on a 6, that unit suffers 2D3 mortal wounds. Then roll one D6: on a 1-3, remove this model’s Deathstrike Target marker from the battlefield; on a 4+, do not remove that marker from the battlefield, but that marker cannot be moved using the Align Target action for the rest of the battle.|
000007965||Explodes||false|RaH|When this TRANSPORT model is destroyed, roll one D6 before any embarked models disembark and before removing it from play. On a 6 it explodes, and each unit within 6"" suffers D3 mortal wounds.|
000007965||Explodes||false|AM|When this TRANSPORT model is destroyed, roll one D6 before any embarked models disembark and before removing it from play. On a 6 it explodes, and each unit within 6"" suffers D3 mortal wounds.|
000007966||Mobile Command Vehicle||false|RaH|In your Command phase, if one or more OFFICER models are embarked within this TRANSPORT model, one of those OFFICER models can issue one Order it knows. When doing so, measure distances to and from this TRANSPORT model.|
000007966||Mobile Command Vehicle||false|AM|In your Command phase, if one or more OFFICER models are embarked within this TRANSPORT model, one of those OFFICER models can issue one Order it knows. When doing so, measure distances to and from this TRANSPORT model.|
000007967||Armoured Tracks||false|RaH|Each time a ranged attack with a Damage characteristic of 1 is allocated to this model, add 1 to the armour saving throw made against that attack.|
000007967||Armoured Tracks||false|AM|Each time a ranged attack with a Damage characteristic of 1 is allocated to this model, add 1 to the armour saving throw made against that attack.|
000007968||Airborne Assault||false|RaH|During deployment, you can set up this unit high in the skies instead of setting it up on the battlefield. If you do so, then in the Reinforcements step of one of your Movement phases you can set up this unit anywhere on the battlefield that is more than 9"" away from any enemy models.|
000007968||Airborne Assault||false|AM|During deployment, you can set up this unit high in the skies instead of setting it up on the battlefield. If you do so, then in the Reinforcements step of one of your Movement phases you can set up this unit anywhere on the battlefield that is more than 9"" away from any enemy models.|
000007969||Supersonic||false|RaH|Each time this model makes a Normal Move, Advances or Falls Back, first pivot it on the spot up to 90° (this does not contribute to how far the model moves), then move this model straight forwards. It cannot pivot again after the initial pivot.|
000007969||Supersonic||false|AM|Each time this model makes a Normal Move, Advances or Falls Back, first pivot it on the spot up to 90° (this does not contribute to how far the model moves), then move this model straight forwards. It cannot pivot again after the initial pivot.|
000007970||Hard to Hit||false|RaH|Each time a ranged attack is made against this model, subtract 1 from the hit roll.|
000007970||Hard to Hit||false|AM|Each time a ranged attack is made against this model, subtract 1 from the hit roll.|
000007971||Hover Jet||false|RaH|In your Command phase, this model can hover. If it does so, then until the start of your next Command phase, its Move characteristic becomes 20"" and it loses the Supersonic and Hard to Hit abilities.|
000007971||Hover Jet||false|AM|In your Command phase, this model can hover. If it does so, then until the start of your next Command phase, its Move characteristic becomes 20"" and it loses the Supersonic and Hard to Hit abilities.|
000007972||Explodes||false|AM|When this TRANSPORT model is destroyed, roll one D6 before any embarked models disembark and before removing it from play. On a 6 it explodes, and each unit within 6"" suffers D6 mortal wounds.|
